UUID,Time,Question,Final Prompt,BigM Tokens,Num Big Times,Tokens Generated,BigM Percentage
0d55654f-1034-485f-b82f-6e6fdc68cc20,20250417-174013,1088,34,9536,11.409395973154362
1fa9f420-f11e-4585-b6cb-b4ba7413042c,20250417-174231,768,24,6944,11.059907834101383
43c38f14-f86a-4ac4-b999-ec070d8e4f16,20250417-174544,352,11,4288,8.208955223880597
16ae293c-ec9d-4cf5-9029-7e6c40607b1b,20250417-174008,1216,38,16384,7.421875
e8d04296-aaba-4637-8b0c-ccb72e3885e9,20250417-174026,1984,62,16384,12.109375
1125509c-acc8-4a4d-9a05-f4cb7f14855b,20250417-174043,1472,46,16384,8.984375
09d2d045-050b-4b99-9cd1-309e4d3873f0,20250417-174056,1696,53,16384,10.3515625
6bc1109e-8ff9-48af-8f1c-fb9dc5c5529d,20250417-174435,896,28,11424,7.8431372549019605
0db7dafc-fc3e-4c92-9db2-71a4ce5135f5,20250417-174357,1504,47,16384,9.1796875
2c5861c5-d8dc-446f-90d0-ab3a12057a70,20250417-175254,480,15,3264,14.705882352941178
dc364c5c-1750-43b6-b952-6e0c7626ed1e,20250417-175418,288,9,4128,6.976744186046512
664e9b19-9766-4c1c-8d8d-6209d4e3d524,20250417-175603,224,7,2976,7.526881720430108
87188fa2-7e19-4e20-8512-928f2ab41680,20250417-175254,1600,50,16384,9.765625
61a61c85-6a89-4041-9f2b-c1ad0533e532,20250417-175254,1376,43,16384,8.3984375
d4b53bf8-31b9-4bb0-86a0-05f11e815a18,20250417-175254,1600,50,16384,9.765625
48ade037-0385-4a0e-8289-70f39e597991,20250417-175254,1536,48,16384,9.375
17139e56-0eb9-4fd4-8413-12f53924992b,20250417-175254,1984,62,16384,12.109375
1a923979-d8db-4e59-8bd7-a8b8f7878d62,20250417-175254,1952,61,16384,11.9140625
721b94ad-b740-4108-b7b8-d2d9fd487eb1,20250417-175254,2080,65,16384,12.6953125
26db8593-9861-47d8-a56f-5f233c9840e1,20250417-175752,1184,37,16384,7.2265625
fd3eb861-8d9a-4f42-9fd8-887b2ffdfdb2,20250417-180503,736,23,8768,8.394160583941606
c506d4e4-e61b-4e63-b25f-805f36dee643,20250417-180343,1280,40,13760,9.30232558139535
ec19714f-c544-4c30-930c-1687419e6345,20250417-180438,1440,45,16384,8.7890625
f836356a-320c-4f3f-8480-18b31f2516d8,20250417-180407,1888,59,16384,11.5234375
b8ccc15b-b274-41e8-a12d-441d3ec07c0e,20250417-180502,1504,47,16384,9.1796875
052cca7c-9e7b-4e4c-8cb8-584b4d86cd5f,20250417-180454,1504,47,16384,9.1796875
e344c0d1-6b2b-491b-a6d2-8e09289ee1d2,20250417-180502,1792,56,16384,10.9375
abd0d6ce-67ae-40cf-b867-200e71cb6eaa,20250417-181454,288,9,2656,10.843373493975903
ddb12076-1e12-4b21-83b4-a58efb5c3b29,20250417-180924,1600,50,16384,9.765625
08769090-2cc1-44e8-87d9-ddd2cb133350,20250417-180932,1824,57,16384,11.1328125
4a0e32e5-0cde-4fc9-a88b-9c1531ffacdf,20250417-181622,768,24,7040,10.909090909090908
0414d2b7-1b1c-4d4f-93c3-79dd16c5f8b0,20250417-181151,1696,53,16384,10.3515625
82f42e14-f30c-48b9-90a5-f19d99963e0b,20250417-181409,1568,49,16384,9.5703125
3c2fe3c3-d0d1-42ab-86ca-e61b1cceea23,20250417-181445,1280,40,16384,7.8125
2aeef3f4-67e4-4090-891a-3d386b8979b2,20250417-181420,2048,64,16384,12.5
687773d1-272f-401c-87a0-2272ffd75a74,20250417-181440,1568,49,16384,9.5703125
92d69eba-2283-4175-be69-216046dab4d4,20250417-181935,1568,49,16384,9.5703125
d6243e45-a346-4686-add9-d1edeacd38bc,20250417-181953,1312,41,16384,8.0078125
b8b0b26f-c3f9-40c6-8610-b5c66698e85f,20250417-182038,1760,55,15168,11.60337552742616
356d5757-b8a1-4e6f-b0b4-b17496743cee,20250417-182853,192,6,3200,6.0
8bae7240-56c9-4a50-a3e9-2be9cb53aef3,20250417-183001,256,8,2528,10.126582278481013
c84bc5a2-dee4-46ec-9c89-ec79101ae218,20250417-182853,832,26,6688,12.440191387559809
4c881aac-acd3-4f2d-88cd-c0b7808623ec,20250417-183105,288,9,2400,12.0
72966074-efb6-4159-9e66-2aca125c3b49,20250417-182853,960,30,7744,12.396694214876034
08a93193-1ae9-4dd1-9bac-ba9ea8bce47c,20250417-182853,1408,44,16384,8.59375
ea7ebd83-6419-4352-936e-88fffcc9027c,20250417-182853,1504,47,16384,9.1796875
7148a7e0-9ba2-4a9f-ada2-21f7bc026623,20250417-182853,1888,59,16384,11.5234375
65a053ee-1d44-44de-89cf-8cd8bd90df6d,20250417-182853,1952,61,16384,11.9140625
d04d27b7-d608-4831-84b4-235b4bc0967c,20250417-182853,1888,59,16384,11.5234375
1abac15c-cae4-4e7b-ba65-3c576241423e,20250417-183857,416,13,4896,8.49673202614379
a183b2bd-815c-4ff8-9961-0e647ae0f03a,20250417-183149,1440,45,16384,8.7890625
dc7e83ea-57f7-4401-9cc3-7f7d3bdf8e4a,20250417-183224,1568,49,16384,9.5703125
cce624b7-56e7-452c-9303-53dfe0bbf012,20250417-183212,1440,45,16384,8.7890625
c7a84e43-7c50-4210-8972-d1c1d7ac8ea1,20250417-183946,992,31,7904,12.550607287449392
361f3a1c-a693-44f0-8647-5c6da57bb928,20250417-184302,672,21,8032,8.366533864541832
bd9cca68-7aff-4b0c-bbc7-7d854a3fb3c7,20250417-183909,1760,55,16384,10.7421875
8e6c1851-4cdc-4e95-8db5-c794094fb4ea,20250417-183930,1536,48,16384,9.375
58824345-922a-47cc-93ca-80598c755bb6,20250417-183936,1728,54,16384,10.546875
de14fdd5-12c5-4ee5-87fb-2321b98d7c99,20250417-184742,512,16,6784,7.547169811320755
d4242a63-8bf3-4c19-b442-b660df4af45b,20250417-184155,1664,52,16384,10.15625
40924085-f119-4d6d-afe8-2d5bd5f32893,20250417-184401,1728,54,16384,10.546875
234b65c5-9ca5-4011-8e92-02ae73e747c0,20250417-184355,1856,58,16384,11.328125
baf37197-945a-46be-87b6-777f53e48e66,20250417-184431,1504,47,16384,9.1796875
e85f779b-4f4d-44b4-b2d5-03dd2bed1ff7,20250417-184944,832,26,8480,9.811320754716983
28b0f49c-80ab-46d6-94dd-0cb2a12f4e4c,20250417-185211,864,27,7776,11.11111111111111
f904f984-3042-4f8e-b1c6-cf0b04d63d24,20250417-185417,544,17,5408,10.059171597633137
2f9056de-a144-4913-aa55-9ebc01ce391b,20250417-185156,1312,41,10880,12.058823529411764
6d1dadcc-0158-41ee-bc4d-58e288340601,20250417-184938,1248,39,16384,7.6171875
aa87923d-e128-4b8a-b2c2-de21f9bd4073,20250417-184917,1632,51,16384,9.9609375
48126bce-b883-4bce-bfba-12ab25c17269,20250417-185854,512,16,3648,14.035087719298245
9efac447-0cd0-4cef-955b-b59b041d4d42,20250417-190026,416,13,3424,12.149532710280374
8e68a6bc-9d70-4886-9e3d-57e134dcf7cf,20250417-185854,1376,43,16384,8.3984375
bb4b5b95-9011-4348-8fd6-bf6c368f8bc1,20250417-185854,1408,44,16384,8.59375
955ae357-79b5-4e73-80ee-4e428db28dda,20250417-185854,1312,41,16384,8.0078125
d7f30180-3a0a-4510-ad55-f93adc92f9e6,20250417-185854,1408,44,16384,8.59375
860408d4-1b25-4300-b21f-0ea5da2f9fc2,20250417-185854,1728,54,16384,10.546875
6e8a05db-7213-49c8-8db7-28c21f00b741,20250417-185854,1568,49,16384,9.5703125
16eaa875-844b-418f-9eec-f3591a30f5b8,20250417-185854,1600,50,16384,9.765625
e8337312-9a10-4256-acb6-fcd75936aff9,20250417-190922,512,16,4448,11.510791366906476
d96dd506-570c-43a6-9f86-6147c60041dc,20250417-190158,1696,53,16384,10.3515625
5842ee09-1ec6-4994-8f39-8e07dbdedd2d,20250417-190848,1792,56,16384,10.9375
50dfbb65-a915-4ad8-81e9-90dc68ca00a1,20250417-190856,1824,57,16384,11.1328125
96e27312-93ac-4115-94de-a4916e68f393,20250417-190925,1568,49,16384,9.5703125
11bd2c8b-79be-4fe9-8279-c458dcb5c8bc,20250417-190915,1568,49,16384,9.5703125
8b402900-a6d1-4039-8a2d-1f82a52d1a66,20250417-190948,1536,48,16384,9.375
af61c4f0-5fff-4a0d-b49b-c266263db713,20250417-190932,1984,62,16384,12.109375
218d0bd6-7de5-4802-b36b-5177e1c6993e,20250417-191136,1888,59,16384,11.5234375
bc16397b-f4e0-4695-afae-eb78cd48f3dc,20250417-191414,1984,62,16384,12.109375
030b87f9-e3f4-4b44-8fd8-ab566f1970b7,20250417-192649,416,13,5600,7.428571428571429
260f799f-ae8c-44c6-b607-a6e5833b164d,20250417-192022,1504,47,16384,9.1796875
c0d726d8-87a5-47da-b06a-9da662082b45,20250417-192055,1632,51,16384,9.9609375
98aaa06b-0106-4735-bacf-36248775804c,20250417-192055,1856,58,16384,11.328125
1d61fcb1-5ba7-469a-ae93-cf39a6833c7f,20250417-192045,1664,52,16384,10.15625
1168b13d-0d34-45b3-8e55-7d5c6f42d32f,20250417-192136,1504,47,16384,9.1796875
84125886-bc46-433f-9c0a-c1f4dcf32cc8,20250417-192115,2208,69,16384,13.4765625
c59d908d-bdcd-4b4a-8f6c-670be589ac61,20250417-193112,640,20,6976,9.174311926605505
abb6121b-f826-4352-aabc-77c935e76435,20250417-192341,1824,57,16384,11.1328125
0b5537ab-ec69-494f-af36-d8158d028afd,20250417-193211,896,28,8096,11.067193675889328
15352b77-230c-4e03-8db5-813cdc1caa3f,20250417-193132,1536,48,16384,9.375
4c12da42-0e72-4f9d-b653-70517dd129c1,20250417-193739,544,17,4256,12.781954887218044
b377f22b-92cc-4c8d-a00e-0febb14b4977,20250417-193924,256,8,2656,9.63855421686747
07c6b2e2-5a8c-41ae-9b98-a59e3138db19,20250417-194031,160,5,2016,7.936507936507936
5ca816c9-9a0b-4949-8953-9bdbc1d6e86f,20250417-193739,1632,51,16384,9.9609375
c795e194-648b-4a66-b937-f5f31261ac70,20250417-193739,1472,46,16384,8.984375
120004f0-a35f-43eb-bc42-febc0a7e1a6a,20250417-193739,1664,52,16384,10.15625
fe53be9a-662e-496a-b697-a82a6a1b05ec,20250417-193739,1504,47,16384,9.1796875
0442c028-5621-4d52-8628-998b52d30b9c,20250417-193739,1696,53,16384,10.3515625
16e9a587-4053-45b0-a638-3fef8432fb90,20250417-193739,1792,56,16384,10.9375
90f1766b-468e-4ff1-970e-7139d656fc32,20250417-193739,1824,57,16384,11.1328125
7b9e7beb-8ce6-4bbf-8792-64287b25b527,20250417-194141,2016,63,16384,12.3046875
79dfedb5-8797-41d3-a4cb-053bb2b3e9cf,20250417-194747,928,29,11200,8.285714285714285
daa225b3-dd47-428a-b35b-55e68b93b2a1,20250417-194825,1536,48,16384,9.375
4589f36a-d630-4523-b53c-ba5f886be33b,20250417-194836,1536,48,16384,9.375
d689401b-e205-41f0-873a-70a14430eed9,20250417-194830,1888,59,16384,11.5234375
cbdd4782-56cf-48f4-b947-8c9632533ae0,20250417-194839,1600,50,16384,9.765625
78cc307f-0b01-4ab6-987b-8d74cc62bcb9,20250417-194853,1600,50,16384,9.765625
782ed33a-c804-43b4-9d08-910f07cd5508,20250417-194854,1568,49,16384,9.5703125
f3608b3c-6aaf-4dd9-9f8c-de09bd1bdd13,20250417-195430,1408,44,16384,8.59375
49939859-f984-4219-8d9e-ab0d6d0f95b7,20250417-195438,1536,48,16384,9.375
507b8df5-8b6a-4ce5-b369-e5da509ce5c6,20250417-200553,736,23,5920,12.432432432432433
e25bf05a-bec1-47de-81bd-cca889183995,20250417-195950,1568,49,16384,9.5703125
1bf9cbdb-ae19-4e87-9ad2-de1fd06c693d,20250417-195951,1824,57,16384,11.1328125
709364ec-215a-4dc0-bebf-35148b980cd5,20250417-200007,1600,50,16384,9.765625
a43f02aa-1635-44a7-9108-f62f55a10ee3,20250417-200023,1600,50,16384,9.765625
e3cf9852-17ab-4cd1-acf2-44d94b73650d,20250417-200011,1536,48,16384,9.375
2eedca31-1e88-4938-be92-ac812a3788d1,20250417-200029,1664,52,16384,10.15625
f2199210-33ba-43bc-a8a6-eee638fedfc8,20250417-201012,800,25,8512,9.398496240601503
104ca1eb-2b1a-4bc7-93b4-cfd9a1501852,20250417-201023,864,27,8960,9.642857142857144
9aa1d861-b779-48b0-b9b1-f7e8ecde54f0,20250417-200622,1792,56,16384,10.9375
0efec6c1-fb8e-45de-83a5-a8f12b09bd35,20250417-201503,352,11,4736,7.4324324324324325
cb81bb07-d544-4a25-8f6d-356345112a1f,20250417-201642,192,6,4224,4.545454545454546
1436469e-d965-4a90-9948-b3e58297f2e0,20250417-201503,480,15,9600,5.0
fcd67b3f-95dc-4f57-9005-9b16e411bacc,20250417-201828,64,2,2368,2.7027027027027026
1d548f38-4de3-432e-b94a-41a02ac6d331,20250417-201503,512,16,16384,3.125
df738ffd-8bbe-492d-a7e8-060d377261cf,20250417-201503,576,18,16384,3.515625
954f01d7-9e47-474e-8c45-857959e88262,20250417-201503,672,21,16384,4.1015625
1c836858-73ac-480a-bbd8-af3ea9e6a75b,20250417-201503,704,22,16384,4.296875
436e04cb-c5de-4e92-98e2-e302f14aa9c8,20250417-201503,928,29,16384,5.6640625
312389db-98ea-4725-befe-da7c026b046d,20250417-201503,1056,33,16384,6.4453125
966342aa-1b0c-40b2-9e5f-b5405775e887,20250417-201938,608,19,14208,4.2792792792792795
4e4f80d3-f61f-4eba-9013-bbc4173008b5,20250417-201843,800,25,16384,4.8828125
9b5798f7-944d-434a-a87a-8ef4058ecd61,20250417-202210,640,20,16384,3.90625
618156ca-8650-42b6-b1c5-a077b8486160,20250417-202204,832,26,16384,5.078125
3e8871e3-a0f1-4e5e-b316-5e64b2f17a5f,20250417-202209,960,30,16384,5.859375
ec34854b-dce9-4d52-8d1c-84a151174861,20250417-202231,576,18,16384,3.515625
33415384-1099-4c75-aaf0-78540cefc538,20250417-202231,736,23,16384,4.4921875
221613a1-f610-4d7b-bcc2-f70b50522753,20250417-202221,1152,36,16384,7.03125
d273d2b0-171a-4428-9c7c-203480cd33e3,20250417-203110,416,13,6464,6.435643564356436
f6ae1f86-dc9a-420b-b283-d9a09327c744,20250417-203046,288,9,7552,3.8135593220338984
0baafddd-4660-4721-897f-8a87666c882c,20250417-202639,928,29,16384,5.6640625
23eaa467-2740-43d1-bb55-90eec3d7324d,20250417-202700,608,19,16384,3.7109375
315c414a-4af3-4cc1-94d3-7cbb8a2233ea,20250417-203523,224,7,4928,4.545454545454546
6e209108-371c-444b-ad72-2142cabc3179,20250417-203035,672,21,16384,4.1015625
a624e864-5f35-4729-9710-12d55c6c66d2,20250417-203041,768,24,16384,4.6875
84b6e1d7-8984-4433-ab26-32e9a1f49203,20250417-203041,800,25,16384,4.8828125
7ded4e65-df15-4de1-87c5-d1a4245b18b6,20250417-203057,800,25,16384,4.8828125
3a8781c9-a4ac-4506-b115-515148e2dec9,20250417-203516,704,22,10048,7.006369426751593
8f48d0f3-7764-4733-a988-0d9a9bf74d9b,20250417-203409,640,20,16384,3.90625
421a2217-5c13-4a1b-a324-a45f2eb76c81,20250417-203411,736,23,16384,4.4921875
41776519-21aa-4624-923c-a30a5574e466,20250417-204136,96,3,3392,2.8301886792452833
679ffb8d-05cf-4947-8db2-4da93ad7709e,20250417-204234,224,7,3552,6.306306306306306
e3f3cf5a-3d74-4251-844a-844b7af69806,20250417-204136,384,12,6784,5.660377358490567
ad18b328-ab75-4530-abd8-f52b52bac30f,20250417-204351,64,2,2784,2.2988505747126435
1557ef69-5529-4581-bd11-9e3f37e17e5b,20250417-204136,672,21,10400,6.461538461538462
c82b98a3-d7ac-49bc-9105-2fc78e9c3c36,20250417-204136,672,21,16384,4.1015625
854ead31-e943-495e-a10a-4609b8b12c98,20250417-204136,800,25,16384,4.8828125
80f748e2-0b10-4a65-8a3d-883c482e9673,20250417-204136,960,30,16384,5.859375
71f4dbb1-91ff-454d-b47e-9acfaa4f2dea,20250417-204136,832,26,16384,5.078125
89f39d3b-6e9d-4317-9688-ebda89ca62e8,20250417-204136,1120,35,16384,6.8359375
30dcfdfb-f794-4781-9fe4-e60344f37e0c,20250417-204507,768,24,13440,5.714285714285714
2e4151bd-3228-496f-9221-d8c6950bcaec,20250417-204910,288,9,6304,4.568527918781726
7eb1902d-c133-4e6a-9078-213afc34e75c,20250417-204354,704,22,16384,4.296875
2d388298-ce74-4b7d-a8f2-d75d0b2b8425,20250417-204542,608,19,16384,3.7109375
b035c828-d6de-41c8-9e0a-5b98a3d67f4e,20250417-204851,640,20,16384,3.90625
07244d0e-e2cd-45f2-ac32-4d78418151e0,20250417-204843,928,29,16384,5.6640625
c4d774c9-25e9-426d-8ba9-288ddfd5ae93,20250417-204902,512,16,16384,3.125
8cd4b558-fa96-4580-9620-9f19a8e46ede,20250417-204906,992,31,16384,6.0546875
c6e396c9-c9bc-4979-ad73-3f96a48cf89f,20250417-205731,128,4,2720,4.705882352941177
f08160a7-c457-4604-a26a-fed6fbedb550,20250417-205200,704,22,16384,4.296875
7c84d27c-c8e3-4402-bf29-27270d4fd5d1,20250417-205204,1152,36,16384,7.03125
a42d2806-a00a-4215-91cb-a9eb9bb60877,20250417-205212,1024,32,16384,6.25
84a91590-9552-43f7-9cb6-b5fec9ab47ff,20250417-205358,704,22,16384,4.296875
3c70b12e-dd86-40d2-b031-1204124da423,20250417-210110,352,11,4128,8.527131782945736
39496278-86b2-47ec-8cf7-723e78326aff,20250417-210044,448,14,9696,4.62046204620462
124872de-5160-4308-8cb1-bf2cf0ccad85,20250417-205707,864,27,16384,5.2734375
21c77da2-dda3-4e60-978e-df61aef7eeff,20250417-205709,768,24,16384,4.6875
51fc154c-b54a-45f9-80f6-c29e6a4b67d6,20250417-205716,992,31,16384,6.0546875
331d744e-7485-4edf-b4ab-ebe2ce984250,20250417-205856,800,25,16384,4.8828125
b4582002-620f-4fe2-8a5e-ffc36218e0f9,20250417-210105,672,21,16384,4.1015625
80217ba1-f9c1-42f7-a71a-345a32d7f7d0,20250417-210756,128,4,3008,4.25531914893617
02569c01-8419-4841-9fb7-4b97993dcdcf,20250417-210855,96,3,2752,3.488372093023256
d7ec0a08-947d-4570-9ee4-ae9bcc6aee7d,20250417-210756,320,10,6304,5.0761421319796955
3d5aa679-3c3a-470d-bedc-a1460959df16,20250417-210955,64,2,3232,1.9801980198019802
e309d769-ab3c-4dbc-9972-6a23904b08cd,20250417-210756,704,22,16384,4.296875
551cf1e6-bc3a-4f67-9439-8f70d1064c62,20250417-210756,896,28,16384,5.46875
571e0c65-a201-4930-82ad-72def95d1899,20250417-210756,800,25,16384,4.8828125
5243a6cd-8296-47f3-9e12-da24186275f4,20250417-210756,896,28,16384,5.46875
2e265939-8b1a-41e1-a6fe-c322b85a04bb,20250417-210756,864,27,16384,5.2734375
e9186b20-99c4-4377-80f0-7e3630c696c6,20250417-210756,832,26,16384,5.078125
1b16a874-e16a-4570-8796-5532d1b5e70f,20250417-211010,1088,34,16384,6.640625
5e60dffc-01c6-4ec3-96bf-0eb51d5c7b14,20250417-211118,512,16,15488,3.3057851239669422
f2db573d-2c2c-4f9a-8070-2848c74bce7d,20250417-211553,672,21,16384,4.1015625
609b64e0-1287-400e-a77c-5fbe4c2bc9cb,20250417-211558,672,21,16384,4.1015625
c7aa848a-fef6-428c-a74f-1be97fb844ba,20250417-211602,864,27,16384,5.2734375
7b60033d-7c61-432d-969f-7da8fb0ad94f,20250417-211603,768,24,16384,4.6875
2884854a-dbf5-4dd9-9139-abd6f7cf77f6,20250417-211922,640,20,9184,6.968641114982578
59924c83-3a1d-49bc-af6a-b67386c98402,20250417-211601,832,26,16384,5.078125
6aacc028-8871-425c-be63-1014d876ce79,20250417-211600,864,27,16384,5.2734375
d08478a7-b385-46ac-ac67-7204ce5cf133,20250417-212430,288,9,5696,5.056179775280898
10ae2fc7-c44d-4c48-927d-1dd5f0765fb2,20250417-211856,864,27,16384,5.2734375
f6254a4a-98e3-449f-93d4-d6a1e02ba181,20250417-212734,384,12,5952,6.451612903225806
1e81414a-8d51-4ba5-affd-8d1083bad84e,20250417-212413,960,30,14496,6.622516556291391
07a4d447-abf7-45a4-b397-c5b9c3566ee1,20250417-212416,640,20,16384,3.90625
9b0b22ba-df1c-4a57-a0ec-2a0352e05093,20250417-212421,1024,32,16384,6.25
a8ebb0ff-dfaa-4ad9-940c-80629a4a016f,20250417-212429,640,20,16384,3.90625
a72b2ebc-d3a0-4862-aa8b-780e62bd6454,20250417-212429,736,23,16384,4.4921875
4263e205-6e77-4ef2-8973-b037e9350398,20250417-212429,928,29,16384,5.6640625
760f84a8-1477-4d5b-89d1-7f50b4fbaa61,20250417-213049,288,9,3712,7.758620689655173
3183e73a-f701-4c17-afca-a0a2496c1537,20250417-212655,864,27,16384,5.2734375
69955871-f73a-448d-b5c4-4bad70aaac13,20250417-213440,256,8,2944,8.695652173913043
ae372b00-30a8-4e78-829c-82e88d4e3e51,20250417-213440,448,14,4160,10.76923076923077
79c6e75f-4eb3-4f38-ab4a-4d3ec4b3c536,20250417-213543,64,2,2144,2.9850746268656714
bc8683f9-15e5-4a28-a6b0-764c2b6f3552,20250417-213618,192,6,3328,5.769230769230769
4f9296d0-b450-47e3-85e0-f1c9084f9c76,20250417-213630,192,6,4576,4.195804195804196
60c860f4-c018-44ca-969b-d083cc6f594a,20250417-213440,512,16,16384,3.125
e24ee14d-5325-4f34-8c03-f89793d6a55f,20250417-213440,480,15,16384,2.9296875
febd3564-b768-40ad-ac82-434f047ab0ec,20250417-213440,672,21,16384,4.1015625
d144f37e-0483-4489-8ca4-97a1a3946d86,20250417-213440,864,27,16384,5.2734375
5bafe4c3-ba85-49cb-b270-1189faf64cde,20250417-213440,800,25,16384,4.8828125
7b1f2904-b414-4681-9f8c-578c6f88d086,20250417-213440,928,29,16384,5.6640625
496450c8-998b-4217-961f-7ec8e2b26f09,20250417-213735,672,21,16384,4.1015625
a4b471d2-a1c6-4a14-a3db-fadd565d7334,20250417-214242,448,14,9536,4.697986577181208
2f36fff6-7e1d-4093-9b64-13607b3ee03b,20250417-213828,800,25,16384,4.8828125
feb5ff30-2a64-4aaa-9f67-cc0416dc8efe,20250417-214229,800,25,11040,7.246376811594203
06989ecb-6a4c-44e0-8845-d492cbc60ced,20250417-214206,736,23,16384,4.4921875
75ebbc69-6b68-410b-9125-9d454afae49f,20250417-214222,1088,34,16384,6.640625
732b0a3d-60b2-4eb5-9cb4-7f1a2ed143a6,20250417-214237,896,28,16384,5.46875
ee4f920d-5389-4b5a-a598-5d73fa44892c,20250417-214247,1120,35,16384,6.8359375
3d32d01e-7e5d-406e-b7b4-66cdf649c49c,20250417-215056,320,10,3168,10.1010101010101
26da7d3f-5dc8-4e11-9b41-9a7124165bd9,20250417-215118,384,12,6496,5.911330049261084
ce4c9791-92d9-4e4a-8b5d-6024927428c8,20250417-215021,352,11,8512,4.135338345864661
88c97442-4afe-4ad5-b4cf-853492f9d56e,20250417-214609,608,19,16384,3.7109375
ac9a25da-5d12-42a2-b736-9f744545c86d,20250417-214714,640,20,16384,3.90625
97680dbe-309a-4dc1-a227-03530fcff79c,20250417-214719,896,28,16384,5.46875
1f8a3b43-e0b6-48f2-8396-2815e11ab791,20250417-214759,544,17,16384,3.3203125
67a2fd29-a093-4f6d-a973-927ec4e4251d,20250417-215444,192,6,4672,4.10958904109589
56e513e1-fd0a-4ccd-9c37-1cf99ce5af58,20250417-215044,800,25,16384,4.8828125
06287c83-1e06-40f8-af8f-12dc4476d2eb,20250417-215435,640,20,12224,5.2356020942408374
cb1fa135-06fd-463f-828f-2ae28ecf6d5c,20250417-215234,1024,32,16384,6.25
a16686bc-7f8b-4ddf-95ce-8cb2b75bd1b4,20250417-220005,192,6,2720,7.0588235294117645
d6f20596-73f2-4c5b-85ce-26ae7355783f,20250417-220101,160,5,2688,5.952380952380952
5d9951ca-6493-4fdc-b3cb-8dbb9133fe05,20250417-220005,352,11,6560,5.365853658536586
22b40bed-2820-4218-8d17-c0e540ff701e,20250417-220205,192,6,3584,5.357142857142857
d9810674-9759-4454-86af-ba8b98382416,20250417-220005,640,20,11648,5.4945054945054945
b8b927de-362d-44a8-a727-8165fdbae35d,20250417-220005,736,23,16384,4.4921875
5583fef7-d5a7-4e19-b6c2-2503f47e828d,20250417-220005,864,27,16384,5.2734375
813fc30a-8988-49ab-a23e-08b955f9757a,20250417-220005,736,23,16384,4.4921875
3742566e-2150-48b0-a80c-fac634b1b47a,20250417-220005,864,27,16384,5.2734375
da6083bf-08e8-4604-8d76-3342816342f0,20250417-220005,928,29,16384,5.6640625
5483bcba-287a-4238-9102-adf30cead805,20250417-220230,768,24,16384,4.6875
79d6183d-af21-4afc-bf60-1d996502cbc3,20250417-220339,960,30,16384,5.859375
61cecf1e-2b2a-4230-a0bc-81b68e95fdaa,20250417-220507,736,23,16384,4.4921875
551d0e20-f563-4c5d-a015-72e81453d5ef,20250417-220755,736,23,16384,4.4921875
a2041dcd-7ecb-4e6b-a2c4-a5dbf9bec2db,20250417-220757,544,17,16384,3.3203125
de5f22ce-e1f3-4a2a-9fef-9b830058ee70,20250417-220804,704,22,16384,4.296875
0f1a96eb-be01-4bcc-9c71-dddf3e43db64,20250417-220802,832,26,16384,5.078125
e2cc702c-28e9-4547-8254-06e228e444c3,20250417-220800,960,30,16384,5.859375
fc44bafd-92ee-48d3-a813-4be17bcddc20,20250417-221103,672,21,16384,4.1015625
0fd701b2-ec01-4634-bdd7-cf331171bec4,20250417-221216,704,22,16384,4.296875
